Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.749406	0.03543667	0.005839594	0.02375811	0.02050062	0.001954599	0.1631044
0.003003017	0.001189267	0.9869345	0.001214358	0.000943761	0.00109442	0.005620616
0.0007782091	0.0002276994	0.99769	0.0001373636	0.0001471444	0.0001697804	0.000849777
0.744446	0.1279371	0.001194219	0.01544688	0.01764876	0.01747552	0.07585154
0.9992619	8.535221e-06	1.106845e-05	1.5884e-05	0.0005144099	9.966918e-07	0.0001871579
0.7073336	0.09500265	0.001355349	0.01031747	0.02200531	0.007280421	0.1567051
0.820135	0.01102921	0.01839485	0.001960889	0.001215556	0.00568467	0.1415799
0.1607569	0.004222108	0.05140884	0.06695535	0.05576908	0.01389334	0.6469944
0.02332992	0.04058415	0.1685443	0.00346179	0.006868923	0.1300584	0.6271525
0.9502738	0.0006382462	0.000192652	0.001179563	0.002387063	0.0005419042	0.04478677
0.8577971	0.01569074	0.001241986	0.002719038	0.01058654	0.004246703	0.1077179
0.9452704	0.001319524	0.0001698773	0.0007301369	0.019368	0.0004818493	0.03266019
0.0031152	0.9545215	0.001480607	0.0006997172	0.0008151544	0.004216915	0.03515084
0.01690877	0.3596106	0.4032438	0.006248448	0.003720266	0.03257909	0.1776891
0.9989272	1.737229e-05	2.157563e-05	6.653553e-05	0.0003738625	5.535932e-06	0.0005879369
0.02970687	0.6150699	0.008613262	0.0007667473	0.004243161	0.01576259	0.3258375
0.7130581	0.001095071	0.005683854	0.005088555	0.1076595	0.006337582	0.1610774
0.02462856	0.4574776	0.07689666	0.00565026	0.01417909	0.1537693	0.2673984
0.9905573	0.0001955461	6.315861e-05	0.000605393	0.002395323	0.0001900596	0.005993282
0.03321489	0.04511634	0.09883685	0.003357977	0.01399461	0.1348082	0.6706712
0.3882838	0.001494986	0.001430781	0.001041266	0.02667386	0.005343284	0.575732
0.946454	0.0006573944	0.0002194999	0.00337285	0.007955395	0.0003361967	0.0410047
0.003623834	0.003422806	0.009927089	0.02353702	0.08398478	0.04598376	0.8295208
0.1121279	0.03054573	0.002370996	0.001066761	0.03011918	0.004053052	0.8197163
0.9377886	0.0002394392	8.796386e-05	0.002339302	0.01381358	0.0002935693	0.04543755
0.193574	0.1037968	0.003350287	0.01315951	0.02287997	0.01447474	0.6487647
0.9437833	0.002937091	0.0001203441	0.0003096839	0.009666137	0.0009994461	0.042184
0.5416225	0.001894195	0.002501486	0.008855178	0.3244905	0.01413775	0.1064984
0.7899132	0.001238571	0.001367472	0.003188262	0.1652405	0.01273189	0.0263202
0.1369302	0.0909267	0.006082443	0.008040071	0.002402915	0.1200296	0.635588
0.004813276	0.1282769	0.004208153	0.002035815	0.003967986	0.0427467	0.8139511
